时间戳,厌氧进水泵出口1流量_平均值,厌氧进水泵出口1流量_变化值,厌氧进水泵出口1流量_变化率,厌氧罐2温度_平均值,厌氧罐2温度_变化值,厌氧罐2温度_变化率,厌氧罐2压力_平均值,厌氧罐2压力_变化值,厌氧罐2压力_变化率,厌氧循环泵出口至厌氧罐2流量_平均值,厌氧循环泵出口至厌氧罐2流量_变化值,厌氧循环泵出口至厌氧罐2流量_变化率,厌氧进水超越流量_平均值,厌氧进水超越流量_变化值,厌氧进水超越流量_变化率,厌氧罐2液位_平均值,厌氧罐2液位_变化值,厌氧罐2液位_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,调节池PH值_实时值,调节池PH值_HRT平均值,调节池COD_实时值,调节池COD_HRT平均值,调节池氨氮_实时值,调节池氨氮_HRT平均值,厌氧出口PH值_实时值,厌氧出口PH值_HRT平均值,厌氧出口COD_实时值,厌氧出口COD_HRT平均值,厌氧出口氨氮_实时值,厌氧出口氨氮_HRT平均值,厌氧出口COD_输出_t+120min,厌氧出口氨氮_输出_t+120min
2026-04-09 22:00:00,4.479295792452831,-0.03888900000000017,-0.008649119186103444,30.7548934528302,-0.06250100000000103,-0.002029649753330091,0.9220161509433968,0.04629699999999992,0.050891371210105854,105.52934281132075,0.12500700000001075,0.0011859933977643108,0.0,0.0,0.0,19.785848443396226,-0.0046290000000013265,-0.000233776945583319,23.08924528301887,-1.0999999999999979,-0.046590427784836845,81.66226415094341,4.8999999999999915,0.06186868686868676,5.859999999999999,5.919354412795367,33420.0,34447.66920188698,1425.5,1321.2963938441476,7.42,7.761767428406826,3732.0,2763.6829621067,1425.5,1321.2963938441476,3732.0,1425.5
2026-04-10 00:00:00,4.503845839622643,0.025924999999999976,0.0057516426292006356,30.69448013207547,-0.07638999999999996,-0.002485724573907629,0.8933263679245275,-0.18981499999999996,-0.20000021073172372,105.5327043962264,-0.375,-0.003542067563776981,0.0,0.0,0.0,19.786058188679252,-0.04722200000000143,-0.0023846149262493083,22.2066037735849,-0.370000000000001,-0.01650312221231048,85.2660377358491,1.4000000000000057,0.016548463356974064,5.859999999999999,5.917274153029433,33420.0,34416.436413096286,1425.5,1322.724368850011,7.42,7.758156775565864,3732.0,2768.4415232948563,1425.5,1322.724368850011,5132.0,1431.125
2026-04-10 02:00:00,4.53624233018868,-0.0703699999999996,-0.01547853461367223,30.645885462264154,-0.02546299999999846,-0.0008310051775052078,0.7854118301886787,0.0,0.0,105.55375337735849,-0.5324019999999905,-0.005032551525042564,0.0,0.0,0.0,19.77771130188679,0.03981600000000185,0.0020150554236399894,22.134622641509438,-0.07000000000000028,-0.003174603174603187,85.91132075471697,-1.2999999999999972,-0.014994232987312539,5.855,5.919032112175782,33420.0,34441.75246579701,1431.125,1322.0197667153438,7.33,7.752797752808978,5132.0,2772.4951636549667,1431.125,1322.0197667153438,5132.0,1431.125
2026-04-10 04:00:00,4.529864792452829,0.031481000000000314,0.006990024211182688,30.62037794339623,-0.04861100000000107,-0.0015869380804908427,0.7889620094339623,0.03240799999999999,0.04142089730792285,105.55790823584906,0.2175979999999953,0.0020613644078537087,0.0,0.0,0.0,19.77988291509434,-0.0018519999999995207,-9.36360643245139e-05,21.48915094339623,-0.5400000000000027,-0.024635036496350488,86.9603773584905,1.2999999999999972,0.015133876600698452,5.855,5.918738817698619,33420.0,34437.133073337776,1431.125,1322.4625514670845,7.33,7.751286501643962,5132.0,2786.618062271184,1431.125,1322.4625514670845,5132.0,1431.125
2026-04-10 06:00:00,4.5127347358490555,-0.06296299999999988,-0.0139059379678067,30.569681066037734,-0.032408000000000214,-0.001059662102241705,0.7900088301886788,-0.013888000000000011,-0.017750352438053354,105.57955364150943,-0.24999199999999178,-0.0023676184516455306,0.0,0.0,0.0,19.782598132075478,-0.02129600000000309,-0.0010762601798340544,21.161509433962262,-0.23000000000000043,-0.01080827067669175,87.83773584905661,0.20000000000000284,0.0022857142857143184,5.855,5.917907889787412,33420.0,34424.5913286181,1431.125,1323.204940010062,7.33,7.746589418452171,5132.0,2799.4179662836887,1431.125,1323.204940010062,5132.0,1431.125
2026-04-10 08:00:00,4.526305122641512,0.018519000000000396,0.004061844260218688,30.541052650943396,-0.006942999999999699,-0.00022729434126134444,0.8531220000000008,0.14120299999999997,0.17836160911090138,105.57329904716977,0.3101960000000048,0.0029420540379212212,0.0,0.0,0.0,19.795634386792454,0.04166800000000137,0.002107104930467832,21.383396226415098,1.0299999999999976,0.048768939393939274,86.88962264150946,-3.1000000000000085,-0.03534777651083248,5.855,5.917026038737211,33420.0,34411.29871778597,1431.125,1323.976159682977,7.33,7.741588016447909,5132.0,2806.570001958937,1431.125,1323.976159682977,5132.0,1431.125
2026-04-10 10:00:00,4.6267652924528315,0.19629599999999936,0.04312442495933509,30.642843547169807,0.12963099999999983,0.004239257629730072,0.9527902735849053,0.0,0.0,105.60901498113209,0.32870499999999936,0.0031117271401962304,0.02790489622641509,0.099769,0.0,19.824816556603782,0.020369999999999777,0.0010273945138948564,24.5132075471698,4.23,0.18850267379679145,78.0915094339623,-11.799999999999997,-0.14131736526946104,5.855,5.916087620559157,33420.0,34397.17172359016,1431.125,1324.7796839897258,7.33,7.7389417499390385,5132.0,2818.0853034373467,1431.125,1324.7796839897258,5132.0,1431.125
2026-04-10 12:00:00,4.635128735849056,-0.06851799999999919,-0.014705771883468851,30.74797656603774,0.04166799999999782,0.0013561799157460962,0.8930933773584905,-0.01620300000000008,-0.016665946666502174,105.50204216981136,-0.31018100000000004,-0.0029402333291047122,0.07350983018867922,-0.048263999999999994,-0.48545075989981995,19.831099216981126,-0.005554000000000059,-0.0002800074856880611,27.933584905660368,0.620000000000001,0.022570076447033165,67.12075471698111,-1.6000000000000085,-0.023289665211062714,5.855,5.910758167944163,33420.0,34331.94692005243,1431.125,1327.8509917385784,7.33,7.735462709878918,5132.0,2822.411753222236,1431.125,1327.8509917385784,5132.0,1431.125
2026-04-10 14:00:00,4.624115839622643,0.04444400000000037,0.009474835638974817,30.822051981132056,0.16898199999999974,0.005493695231939902,0.9450576603773576,0.030092000000000008,0.03147636187146909,105.36569976415093,-0.1851960000000048,-0.00175811253315725,0.034937028301886795,0.010300999999999998,0.2521294301938515,19.84617941509433,0.023149000000000086,0.0011674490257885292,30.147924528301868,3.9400000000000013,0.13951841359773376,61.99056603773587,-9.599999999999994,-0.1437125748502993,5.855,5.9057568574388055,33420.0,34300.21293083118,1431.125,1330.2900262074545,7.33,7.729016181229471,5132.0,2802.83893452911,1431.125,1330.2900262074545,5132.0,1431.125
2026-04-10 16:00:00,4.712469358490564,0.035184999999999356,0.007430543896384059,30.989046179245282,0.12731600000000043,0.004109115483812408,0.9079325094339622,0.032407000000000075,0.039772218233586856,105.37346067924533,0.4722290000000129,0.004495040657392478,0.008561264150943396,-0.048843,-1.0,19.85078969811321,-0.02963099999999841,-0.0014921191274151402,30.133396226415094,-0.129999999999999,-0.0042847725774554715,60.985849056603755,0.20000000000000284,0.0033057851239669893,5.855,5.903286599811361,33420.0,34295.91022104152,1431.125,1331.4610385742235,7.33,7.7246247118946,5132.0,2800.7401543249407,1431.125,1331.4610385742235,5132.0,1431.125
2026-04-10 18:00:00,4.66186702830189,0.04999999999999982,0.010744129837222097,31.026927330188688,-0.16435399999999944,-0.005284379849791563,0.8425288113207541,-0.006944999999999979,-0.008357209642619459,105.39779199056608,-0.3101879999999966,-0.0029408158673525503,0.0,0.0,0.0,19.83802103773585,-0.03148300000000148,-0.0015854535705036583,29.467169811320773,-1.7699999999999996,-0.05870646766169153,62.82452830188681,5.999999999999993,0.09900990099009889,5.855,5.903713914115003,33420.0,34290.57766367138,1431.125,1331.6868207507473,7.33,7.72242474001068,5132.0,2815.892322238004,1431.125,1331.6868207507473,5132.0,1431.125
2026-04-10 20:00:00,4.583307801886794,-0.15000000000000036,-0.032155616031932746,30.750421584905663,-0.33796099999999996,-0.010932990985549802,0.8259791981132079,0.039351000000000025,0.047352707940492365,105.42326718867928,0.6574019999999905,0.006253801772419351,0.0,0.0,0.0,19.816332141509434,0.0,0.0,26.772264150943396,-2.509999999999998,-0.08973900607794058,73.87358490566037,9.5,0.1378809869375907,5.855,5.900886592440602,33420.0,34294.444330355625,1431.125,1332.8528052407923,7.33,7.71842357642327,5132.0,2817.0999001007576,1431.125,1332.8528052407923,5132.0,1431.125
2026-04-10 22:00:00,4.563405443396227,0.04999999999999982,0.010953346411628909,30.512168471698118,0.02314800000000261,0.0007586053681981543,0.8174944056603772,0.009259000000000017,0.011141742848238148,105.45826439622643,-0.20834299999999928,-0.001972823960059339,0.0,0.0,0.0,19.80900041509434,0.012964000000000198,0.0006542579708293097,24.78981132075473,-0.7099999999999973,-0.028253083963390265,79.71132075471701,0.7000000000000028,0.008827238335435092,5.855,5.901967153334501,33420.0,34287.34237127693,1431.125,1332.8833577636808,7.33,7.718703350452436,5132.0,2849.885057472104,1431.125,1332.8833577636808,5132.0,1431.125
2026-04-11 00:00:00,4.548324952830189,-0.016665999999999848,-0.0036362184462703996,30.54023591509434,0.020832000000002182,0.0006824984107144578,0.8736238396226417,0.0625,0.0789473351800694,105.52515249056599,0.125,0.0011871785025640777,0.0,0.0,0.0,19.814312141509447,0.021295999999999538,0.0010752035621469547,24.18481132075471,-0.5299999999999976,-0.02173913043478251,80.23679245283017,0.20000000000000284,0.0024752475247525104,5.855,5.89885128544125,33420.0,34291.89432149598,1431.125,1334.143729015216,7.33,7.714627327666637,5132.0,2850.277207292152,1431.125,1334.143729015216,4632.0,1436.75
2026-04-11 02:00:00,4.573819773584904,-0.016666999999999987,-0.0036423228872145197,30.519831377358486,-0.04629500000000064,-0.001516027897533105,0.8968495660377357,0.039352000000000054,0.04521295540976832,105.54551458490569,-0.04629500000000064,-0.0004381230394479061,0.0,0.0,0.0,19.815218867924525,0.028704000000001173,0.0014494258977728143,23.68707547169811,-0.5199999999999996,-0.021903959561920792,81.84622641509435,2.3999999999999915,0.029556650246305313,5.85,5.897938088205015,33420.0,34290.31892615607,1436.75,1334.7595535624207,7.16,7.711580238433975,4632.0,2858.1500269841126,1436.75,1334.7595535624207,4632.0,1436.75
2026-04-11 04:00:00,4.56673346226415,-0.0703699999999996,-0.015434525654278382,30.4979066509434,-0.02546299999999846,-0.0008348524590163429,0.8357673396226424,-0.00694399999999995,-0.008064001040516206,105.58004117924523,0.31481100000000595,0.0029867428827470097,0.0,0.0,0.0,19.809557575471707,0.005555999999998562,0.00028043557560479836,22.58603773584906,-1.1400000000000006,-0.048969072164948474,85.71320754716979,3.299999999999997,0.03956834532374097,5.85,5.899461586396326,33420.0,34282.10138311184,1436.75,1334.662711295529,7.16,7.708032442468175,4632.0,2866.3589192366817,1436.75,1334.662711295529,4632.0,1436.75
2026-04-11 06:00:00,4.5602786132075455,0.04999999999999982,0.01101591160303762,30.45131656603774,-0.0625,-0.0020508925205327973,0.8841520377358493,0.046296000000000004,0.05509605154484588,105.63978373584904,0.45371299999999337,0.004302674430515993,0.0,0.0,0.0,19.814070905660376,-0.0018519999999995207,-9.343485443962222e-05,21.840283018867925,-0.7000000000000028,-0.03144654088050327,86.62169811320751,1.0,0.011641443538998835,5.85,5.897986728557538,33420.0,34282.02845404232,1436.75,1335.46009715915,7.16,7.704666958381603,4632.0,2875.516919487416,1436.75,1335.46009715915,4632.0,1436.75
2026-04-11 08:00:00,4.5835261320754705,-0.012963000000000058,-0.0028351641718184412,30.42536278301885,0.009260000000001156,0.0003042762544487228,0.9596341415094343,0.023148999999999975,0.02481481878503969,105.64594474528306,0.42591800000001,0.004034304861627392,0.0,0.0,0.0,19.828522481132083,0.02499999999999858,0.0012620361014007934,21.96698113207547,1.5300000000000011,0.07152875175315573,85.4943396226415,-5.0,-0.05720823798627002,5.85,5.89687887194896,33420.0,34280.950307812665,1436.75,1336.148757088134,7.16,7.698592815837822,4632.0,2874.1328040780736,1436.75,1336.148757088134,4632.0,1436.75
2026-04-11 10:00:00,4.650458084905661,0.0,0.0,30.499981688679238,0.09259199999999979,0.00303995615781217,0.9862494905660383,0.0,0.0,105.60641065094339,0.34722200000000214,0.003299747102574181,0.009353169811320755,0.058218,0.0,19.84616839622642,-0.005555999999998562,-0.0002799514831381414,24.313584905660367,2.3500000000000014,0.1004273504273505,78.87830188679244,-7.300000000000011,-0.08968058968058981,5.85,5.8916578100925845,33420.0,34322.548594602165,1436.75,1337.5847346527507,7.16,7.688354626984296,4632.0,2876.296608047355,1436.75,1337.5847346527507,4632.0,1436.75
2026-04-11 12:00:00,4.700092066037737,0.08703600000000034,0.018503715369844773,30.602951132075468,0.06250200000000206,0.002045675024972869,0.9716102924528306,0.05555500000000002,0.05769172855031816,105.27438217924528,0.07870400000000188,0.0007478143196731756,0.06530569811320754,-0.016088000000000005,-0.20057849591063243,19.858399424528297,0.0037039999999990414,0.0001863647798741656,27.54405660377358,3.0600000000000023,0.1146067415730338,69.03679245283021,-7.999999999999993,-0.1117318435754189,5.85,5.887423381069291,33420.0,34364.03797423178,1436.75,1338.692730188529,7.16,7.687339968387714,4632.0,2889.125456881219,1436.75,1338.692730188529,4632.0,1436.75
2026-04-11 14:00:00,4.783114509433964,-0.06851900000000022,-0.01448717975824752,30.681427047169805,0.06018600000000163,0.0019637728191602842,0.990940339622641,-0.1412040000000001,-0.14087786773619082,105.2724323584905,-0.3101879999999966,-0.002935147285417852,0.043319301886792436,-0.066898,-1.0,19.867277952830186,-0.01203699999999941,-0.0006055223720821745,30.89103773584907,0.5100000000000016,0.01701701701701707,59.85,-2.799999999999997,-0.0444444444444444,5.85,5.884601076313696,33420.0,34409.119803517904,1436.75,1339.2579459677725,7.16,7.680518675297439,4632.0,2895.5405378494606,1436.75,1339.2579459677725,4632.0,1436.75
2026-04-11 16:00:00,4.804871528301886,-0.044444999999999624,-0.009252235358381704,30.621998801886782,-0.10185199999999739,-0.003317504624953529,0.8716254339622642,-0.030092999999999925,-0.033679194286858956,105.27175137735853,0.46758299999999053,0.004447484493684756,0.0,0.0,0.0,19.849877981132092,0.0037039999999990414,0.00018665173990256624,29.059811320754715,0.09999999999999787,0.0034364261168384146,63.72452830188678,1.2999999999999972,0.02063492063492059,5.85,5.879528958669229,33420.0,34500.74655606578,1436.75,1339.8772681828514,7.16,7.666914735054996,4632.0,2900.7616796020543,1436.75,1339.8772681828514,4632.0,1436.75
2026-04-11 18:00:00,4.760048433962264,-0.01851799999999937,-0.0038924565419774615,30.60822442452832,-0.05555599999999927,-0.0018146220333317177,0.8670965283018865,-0.04629700000000003,-0.05050579981607283,105.3231249433962,0.125,0.0011891129347833293,0.0,0.0,0.0,19.848607301886787,0.031480999999999426,0.0015867587474983726,28.066981132075473,-1.7699999999999996,-0.061034482758620674,69.1056603773585,6.700000000000003,0.10276073619631906,5.85,5.877977695163706,33420.0,34523.577695167296,1436.75,1340.366682156495,7.16,7.664920069237449,4632.0,2909.138580593481,1436.75,1340.366682156495,4632.0,1436.75
2026-04-11 20:00:00,4.70672216981132,0.0074070000000006075,0.0015753366971143728,30.516607660377353,-0.10184900000000141,-0.0033317257367103943,0.877062283018868,0.023148000000000057,0.026109495654057145,105.37420196226411,0.43518100000000004,0.004138012783214271,0.0,0.0,0.0,19.839427990566033,-0.0268519999999981,-0.001352051788437334,26.04820754716981,-1.7199999999999989,-0.06339845189826757,76.1396226415094,6.0,0.08310249307479224,5.85,5.877460930041484,33420.0,34525.784632837785,1436.75,1340.8419721053608,7.16,7.663840605205567,4632.0,2919.4306826187376,1436.75,1340.8419721053608,4632.0,1436.75
2026-04-11 22:00:00,4.801129933962263,0.0,0.0,30.445625811320753,-0.03009299999999726,-0.000987780220230291,0.8637477452830188,0.023148000000000057,0.02785495879155598,105.40865623584907,0.1574020000000047,0.0014962299002746423,0.0,0.0,0.0,19.833053745283014,-0.033333999999999975,-0.0016795296752598575,24.656792452830192,-1.0899999999999999,-0.043219666931007136,80.23301886792451,3.5,0.04464285714285714,5.85,5.873708782872174,33420.0,34584.35910351307,1436.75,1341.8363677480145,7.16,7.655042717654386,4632.0,2937.6287632230046,1436.75,1341.8363677480145,4632.0,1436.75
2026-04-12 00:00:00,4.768567726415094,0.035185000000000244,0.007324556217452251,30.397428386792434,-0.032408000000000214,-0.001065874097667595,0.8740154622641506,-0.039351000000000025,-0.04521180647310917,105.50495374528307,0.17592600000000402,0.0016661558918853998,0.0,0.0,0.0,19.83404768867925,-0.00740599999999958,-0.0003731156613711673,23.82216981132075,-0.13000000000000256,-0.005430242272347642,82.85188679245287,0.4000000000000057,0.004842615012106606,5.85,5.869976666901876,33420.0,34642.28100343177,1436.75,1342.8450851217613,7.16,7.6462648373646145,4632.0,2959.7216998107583,1436.75,1342.8450851217613,5790.0,1442.375
2026-04-12 02:00:00,4.7590355660377375,-0.044443999999999484,-0.009323917387960366,30.366355801886808,-0.037037999999999016,-0.0012186150205701419,0.8774280377358493,0.04629700000000003,0.053192320507370466,105.52264608490559,-0.2685170000000028,-0.002543733796742948,0.0,0.0,0.0,19.83370145283019,-0.008333000000000368,-0.000419974793448573,23.45283018867923,-0.21000000000000085,-0.008898305084745798,83.52735849056603,0.29999999999999716,0.003592814371257451,5.845,5.872293167556366,33420.0,34594.75001488366,1442.375,1342.8877820690896,7.37,7.643732211168055,5790.0,2969.130629942217,1442.375,1342.8877820690896,5790.0,1442.375
2026-04-12 04:00:00,4.7128788396226415,0.06296299999999988,0.013438743614179564,30.31909351886793,-0.06712900000000133,-0.0022120312103701793,0.8833572830188678,-0.009260000000000046,-0.009828792204897461,105.48772804716978,0.013885000000001924,0.00013173276958856962,0.0,0.0,0.0,19.83463419811321,0.02592599999999834,0.0013081704696586464,22.550754716981128,-1.0599999999999987,-0.04586758978797052,86.32075471698118,3.1000000000000085,0.036643026004728234,5.845,5.876628685238253,33420.0,34512.146015735394,1442.375,1342.5997860774737,7.37,7.645624152986455,5790.0,2978.8352155808448,1442.375,1342.5997860774737,5790.0,1442.375
2026-04-12 06:00:00,4.763717433962262,-0.10555499999999984,-0.02200760753714947,30.267916009433954,-0.039349999999998886,-0.0012995337002278224,0.9496921415094336,0.078704,0.08971008132768732,105.51305365094339,-0.208328999999992,-0.001976503864286083,0.0,0.0,0.0,19.84363208490566,-0.007407999999998083,-0.00037326864418418847,22.023490566037747,-0.09999999999999787,-0.004541326067211529,87.50471698113206,-0.8000000000000114,-0.009049773755656236,5.845,5.869159047103331,33420.0,34633.205032739235,1442.375,1344.321848103613,7.37,7.633853455792939,5790.0,3017.260505927301,1442.375,1344.321848103613,5790.0,1442.375
2026-04-12 08:00:00,4.618962415094339,-0.15185199999999988,-0.03223273660926263,30.174414952830194,-0.12037300000000073,-0.003980490954884662,0.9114096132075474,-0.009259000000000017,-0.009755825151674176,105.57507118867927,-0.5694500000000033,-0.00538486997635937,0.0,0.0,0.0,19.836230754716983,0.0,0.0,20.68292452830189,-2.150000000000002,-0.09781619654231129,92.85471698113206,10.0,0.1146788990825688,5.845,5.875305820758082,33420.0,34520.705082412176,1442.375,1343.6469771198138,7.37,7.63668547533619,5790.0,3024.577056779544,1442.375,1343.6469771198138,5790.0,1442.375
2026-04-12 10:00:00,4.448099943396226,0.018518000000000256,0.0040781890004297225,30.097766999999997,-0.01620499999999936,-0.0005383803386490192,0.9262103207547173,0.05555600000000005,0.059553849946938,105.65532339622644,-0.29166399999999726,-0.0027590184094647965,0.0,0.0,0.0,19.841135245283013,0.028704000000001173,0.001446720233217167,19.80169811320754,0.26000000000000156,0.013078470824949777,97.6952830188679,0.7000000000000028,0.007284079084287231,5.845,5.881852245775896,33420.0,34391.488352629385,1442.375,1343.4780783585477,7.37,7.645916909618439,5790.0,3017.2898931009317,1442.375,1343.4780783585477,5790.0,1442.375
2026-04-12 12:00:00,4.596754924528302,0.1314819999999992,0.028377412113482714,30.1102194245283,0.07870499999999936,0.002617441234278911,1.0405727924528307,-0.03240799999999999,-0.030837566108365376,105.61882252830192,0.47222100000000466,0.0044848849572745346,0.0,0.0,0.0,19.861802745283022,0.006481000000000847,0.0003263008559343632,21.26575471698113,2.6099999999999994,0.1300448430493273,93.16886792452823,-10.799999999999997,-0.11042944785276071,5.845,5.8760683754060254,33420.0,34493.57568760249,1442.375,1344.322529890524,7.37,7.635332838036003,5790.0,3053.505002477324,1442.375,1344.322529890524,5790.0,1442.375
2026-04-12 14:00:00,4.76399166037736,-0.04444400000000037,-0.009262740540725373,30.247542462264157,0.09953699999999799,0.0033000755220875164,0.9899492830188683,-0.10879599999999989,-0.10514515009828718,105.53571887735852,-0.20370400000000188,-0.0019288967325992844,0.0339026320754717,0.0,0.0,19.878328235849068,-0.03888899999999751,-0.0019542211055275133,24.220566037735853,1.0,0.044111160123511246,84.87169811320757,6.299999999999997,0.07368421052631575,5.845,5.871200609583654,33420.0,34569.83577027782,1442.375,1345.595947477364,7.37,7.619216238350893,5790.0,3102.7915429516315,1442.375,1345.595947477364,5790.0,1442.375
2026-04-12 16:00:00,4.719449518867927,-0.020370999999999917,-0.004318939624103189,30.261293915094353,-0.053239999999998844,-0.0017583853662704115,0.9400253301886794,-0.13194499999999987,-0.12666715946650886,105.59877792452828,-0.04629500000000064,-0.0004381230394479061,0.0032792452830188675,-0.04375,-1.0,19.870401490566042,-0.004628999999997774,-0.00023286226305285163,23.84056603773586,-1.8300000000000018,-0.07448107448107455,90.15943396226419,4.200000000000003,0.04772727272727276,5.845,5.871398318643592,33420.0,34559.417509352745,1442.375,1345.9661506029363,7.37,7.624983529643931,5790.0,3102.359852266778,1442.375,1345.9661506029363,5790.0,1442.375
2026-04-12 18:00:00,4.62095858490566,0.005555000000000199,0.0012037318939112833,30.047205471698117,-0.1643509999999999,-0.005447681691591824,0.9827321509433968,0.10185100000000014,0.10653658556995221,105.66519151886791,-0.20370499999999936,-0.0019309378405036846,0.0,0.0,0.0,19.865406254716984,-0.016666000000000736,-0.0008386190250281805,20.785849056603777,-2.2600000000000016,-0.10198555956678708,91.74716981132073,2.8999999999999915,0.03155603917301405,5.845,5.871546093626735,33420.0,34549.93955702854,1442.375,1346.340309177252,7.37,7.625823103088559,5790.0,3112.8360696157947,1442.375,1346.340309177252,5790.0,1442.375
2026-04-12 20:00:00,4.61502712264151,-0.17037100000000027,-0.03671202508392523,29.973521,-0.09490599999999816,-0.0031623133128571715,0.9609469056603773,-0.18055500000000013,-0.17067787157212144,105.65795968867928,0.013892999999995936,0.00013147949858619495,0.0,0.0,0.0,19.861816745283008,-0.02592700000000292,-0.0013052327615589352,19.34915094339622,-1.2800000000000011,-0.06396801599200405,95.09905660377362,1.1000000000000085,0.011506276150627706,5.845,5.870229971408606,33420.0,34565.34010114934,1442.375,1346.9853542111716,7.37,7.619790178568684,5790.0,3139.3405753976767,1442.375,1346.9853542111716,5790.0,1442.375
2026-04-12 22:00:00,4.657166905660376,0.19999900000000004,0.04356573372359713,29.934569047169802,0.0555570000000003,0.001858928360273088,1.0341993018867925,0.046296000000000004,0.04761875374142943,105.69411903773587,0.4074099999999987,0.0038573052135426524,0.0,0.0,0.0,19.873453433962272,-0.005556000000002115,-0.00027965137600466947,18.97726415094339,0.16999999999999815,0.008975712777191032,96.26037735849057,-1.4000000000000057,-0.014403292181070016,5.845,5.8702787005548736,33420.0,34557.636421384486,1442.375,1347.3725950526048,7.37,7.620240887010946,5790.0,3150.380905657517,1442.375,1347.3725950526048,5790.0,1442.375
2026-04-13 00:00:00,4.719405820754715,0.08518500000000007,0.018181779374773905,29.955474943396236,-0.037039000000000044,-0.0012357775397573963,0.9837663867924532,0.04861199999999988,0.04772816975252266,105.67749782075471,0.12500800000000822,0.0011837152080900965,0.0,0.0,0.0,19.87265509433963,0.0425930000000001,0.0021443427146292373,19.465283018867925,1.0399999999999991,0.05470804839558122,95.26132075471698,-1.0999999999999943,-0.011518324607329784,5.845,5.8684856072984894,33420.0,34581.02723310796,1442.375,1348.1125699446518,7.37,7.609914863779208,5790.0,3188.432391827783,1442.375,1348.1125699446518,4500.0,1448.0
2026-04-13 02:00:00,4.725584066037736,-0.033333999999999975,-0.00704790861018726,29.957541367924534,-0.02083199999999863,-0.0006952583427746659,1.0598072452830192,-0.125,-0.11637931837098747,105.62952338679244,-0.060172999999991816,-0.0005687877260347452,0.0,0.0,0.0,19.88569116981133,-0.017592000000000496,-0.0008841846743735868,19.418301886792456,-0.16000000000000014,-0.008163265306122455,96.90188679245279,1.9000000000000057,0.019689119170984516,5.84,5.869063123643095,33420.0,34564.50248419928,1448.0,1348.3924153918524,7.33,7.60818099227484,4500.0,3208.5715439366663,1448.0,1348.3924153918524,4500.0,1448.0
2026-04-13 04:00:00,4.744171886792451,0.0944440000000002,0.020246033336799037,29.935526028301894,0.009260000000001156,0.00030943071298320337,1.074577764150943,0.10185200000000005,0.10068665268186021,105.65739857547172,-0.013892999999995936,-0.00013159480802072616,0.0,0.0,0.0,19.887774311320758,0.05555599999999927,0.00279826877644591,19.195283018867936,-0.20000000000000284,-0.0104329681794472,96.82924528301886,0.29999999999999716,0.003067484662576658,5.84,5.869635235343171,33420.0,34547.83103306067,1448.0,1348.6861623238317,7.33,7.606638730916087,4500.0,3214.382520204388,1448.0,1348.6861623238317,4500.0,1448.0
2026-04-13 06:00:00,4.7454776698113195,0.05185200000000023,0.011084750067232826,29.92186908490565,-0.027778999999998888,-0.0009278280133718553,1.037510113207547,0.05555500000000002,0.05031394707503487,105.7309828773585,-0.3981629999999967,-0.0037634868961347046,0.0,0.0,0.0,19.88120213207548,0.03703699999999799,0.0018628893893768773,19.09443396226415,0.2699999999999996,0.014203051025775884,96.99056603773582,0.09999999999999432,0.0010288065843620815,5.84,5.869837461176201,33420.0,34537.464558145795,1448.0,1349.0472779738311,7.33,7.604807673091475,4500.0,3224.6502148075315,1448.0,1349.0472779738311,4500.0,1448.0
2026-04-13 08:00:00,4.769671820754714,0.07962899999999973,0.016882472305125573,29.913619566037738,0.05092600000000047,0.0017034480456374112,1.1047057169811323,-0.01388900000000004,-0.012766059139878874,105.70677273584906,-0.2824099999999987,-0.002663082194432146,0.0,0.0,0.0,19.893167924528303,0.0009270000000007883,4.6613278790640776e-05,19.988490566037733,1.2900000000000027,0.0665634674922602,94.5547169811321,-5.0,-0.05154639175257732,5.84,5.868745468245577,33420.0,34548.74044294324,1448.0,1349.668186223682,7.33,7.602791821933014,4500.0,3237.3858394610315,1448.0,1349.668186223682,4500.0,1448.0
2026-04-13 10:00:00,4.794582735849055,0.0648149999999994,0.013677256420228327,29.994865179245295,0.10185300000000197,0.0033992966583445694,1.1268178113207545,0.05555600000000016,0.050633326710547336,105.68120453773581,-0.11111499999999808,-0.0010507787966938552,0.005635509433962264,0.046875,0.0,19.91023374528303,0.009258000000002653,0.00046492325301259287,22.55858490566038,3.2300000000000004,0.15200000000000002,88.08113207547167,-8.799999999999997,-0.09638554216867468,5.84,5.868942174439571,33420.0,34538.58584674804,1448.0,1350.023532708581,7.33,7.600880703347324,4500.0,3248.531756860046,1448.0,1350.023532708581,4500.0,1448.0
2026-04-13 12:00:00,4.837435867924529,0.01296399999999931,0.002670950406318497,30.12631825471697,0.09259199999999979,0.0030771399627102093,1.0708786037735851,0.016202999999999967,0.014169419135143331,105.66151553773582,0.0,0.0,0.06686809433962264,-0.005093,-0.06995783024958448,19.908921235849057,0.014815999999999718,0.000744280217081046,26.260471698113225,1.5199999999999996,0.05953779866823343,73.26698113207544,-7.0,-0.09067357512953368,5.84,5.864075807127249,33420.0,34600.85028486621,1448.0,1352.109057818329,7.33,7.598777726783307,4500.0,3262.0107082768427,1448.0,1352.109057818329,4500.0,1448.0
