时间戳,硝化液回流流量_平均值,硝化液回流流量_变化值,硝化液回流流量_变化率,循环流量1_平均值,循环流量1_变化值,循环流量1_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,一级生化出口PH值_实时值,一级生化出口PH值_HRT平均值,一级生化出口COD_实时值,一级生化出口COD_HRT平均值,一级生化出口氨氮_实时值,一级生化出口氨氮_HRT平均值,一级生化出口SV30_实时值,一级生化出口SV30_HRT平均值,一级生化出口MLSS_实时值,一级生化出口MLSS_HRT平均值,一级生化出口总氮_实时值,一级生化出口总氮_HRT平均值,超滤系统出口PH值_实时值,超滤系统出口PH值_HRT平均值,超滤系统出口COD_实时值,超滤系统出口COD_HRT平均值,超滤系统出口氨氮_实时值,超滤系统出口氨氮_HRT平均值,超滤系统出口COD_输出_t+120min,超滤系统出口氨氮_输出_t+120min
2026-04-15 08:00:00,63.18451634905658,0.1944470000000038,0.0030611532292272843,172.69400423584906,-1.20263700000001,-0.006959720085498855,18.680377358490567,-0.08000000000000185,-0.004296455424275072,95.10660377358492,-0.19999999999998863,-0.0021030494216612897,7.91,7.780315475218066,636.8,593.6382322094373,12.19,10.96073826044373,99.0,99.0,36.3025,27.18344025335501,412.1285714285714,466.1506984949873,8.06,8.010294497331962,500.0,500.0,10.0,10.664579635317686,500.0,10.0
2026-04-15 10:00:00,63.3380172830189,-0.5717620000000068,-0.008621633526335853,172.21082826415085,0.9621119999999905,0.005597005157324846,18.885943396226413,0.33000000000000185,0.017609391675560398,95.40754716981135,-0.6999999999999886,-0.007360672975814812,7.91,7.782918112130291,636.8,594.0079790240892,12.19,10.981862847917135,99.0,99.0,36.3025,27.30255671642379,412.1285714285714,465.4566023169079,8.06,8.010778539728756,500.0,500.0,10.0,10.664526018566148,500.0,10.0
2026-04-15 12:00:00,54.1030211037736,-3.0601879999999966,-0.04713856962300221,159.210126764151,3.156936999999999,0.01840706875865399,19.17150943396226,0.6799999999999997,0.03577064702788005,94.94905660377358,-0.19999999999998863,-0.0021253985122209208,7.91,7.784010059065865,636.8,594.4220062273041,12.19,10.99257464473305,99.0,99.0,36.3025,27.385852027788,412.1285714285714,464.9619750921108,8.06,8.011249401240997,500.0,500.0,10.0,10.65757624142802,500.0,10.0
2026-04-15 14:00:00,63.072687066037716,-2.599541000000002,-0.04042627956915273,173.7680524339623,-0.9320519999999988,-0.0053556254974757985,19.93254716981133,0.1999999999999993,0.010152284263959355,93.16415094339624,-1.8999999999999915,-0.02014846235418867,7.91,7.78491910661063,636.8,594.8316865285153,12.19,11.001956435949763,99.0,99.0,36.3025,27.46356108437164,412.1285714285714,464.4991251116338,8.06,8.011708625992556,500.0,500.0,10.0,10.65005129825013,500.0,10.0
2026-04-15 16:00:00,63.16863007547171,-3.870373000000008,-0.06021757328581459,173.26483945283027,-1.1124419999999873,-0.006394366529760044,21.479622641509437,0.5299999999999976,0.02539530426449437,87.6801886792453,-2.200000000000003,-0.024526198439241947,7.91,7.786723461044789,636.8,595.2106273557272,12.19,11.017477229892648,99.0,99.0,36.3025,27.561920736500337,412.1285714285714,463.92159345865207,8.06,8.012171011303224,500.0,500.0,10.0,10.646733668351713,500.0,10.0
2026-04-15 18:00:00,63.080293226415094,3.8773160000000004,0.061710218933259404,172.97869324528304,0.420929000000001,0.0024384828486390423,20.467264150943404,-1.0700000000000003,-0.05044790193305046,90.50754716981133,4.400000000000006,0.05028571428571435,7.91,7.794969923578899,636.8,595.5188993661906,12.19,11.074735002430993,99.0,99.0,36.3025,27.821331206310465,412.1285714285714,462.44029890634624,8.06,8.013026337177918,500.0,500.0,10.0,10.669549666731214,500.0,10.0
2026-04-15 20:00:00,63.53105859433959,1.701392999999996,0.028436638474655978,172.74285702830198,0.8117829999999913,0.004717528355289784,19.491320754716998,-0.36999999999999744,-0.01867743563856625,93.511320754717,1.4000000000000057,0.015200868621064123,7.91,7.792807239379574,636.8,595.9116889277094,12.19,11.065691140433048,99.0,99.0,36.3025,27.81935244606373,412.1285714285714,462.4273690036416,8.06,8.013133644192544,500.0,500.0,10.0,10.650976053120004,500.0,10.0
2026-04-15 22:00:00,63.480572773584925,3.5023159999999933,0.05573567048950955,172.3517693867924,0.5712430000000097,0.003340686989454591,19.134905660377342,-0.1999999999999993,-0.010643959552953662,95.1792452830189,0.7999999999999972,0.008307372793354072,7.91,7.802040248681273,636.8,596.3506953535992,12.19,11.12459015051478,99.0,99.0,36.3025,28.11030468750083,412.1285714285714,460.7615685772805,8.06,8.014547611254836,500.0,500.0,10.0,10.67382198953922,500.0,10.0
2026-04-16 00:00:00,63.67905355660379,-5.740741999999997,-0.08604838480852336,172.1690308490566,0.4509890000000212,0.00260717407400339,18.971415094339637,-0.21999999999999886,-0.011739594450373474,95.90188679245286,1.1000000000000085,0.011328527291452199,7.91,7.805256819848095,636.8,596.7668550833245,12.19,11.14768493486409,99.0,99.0,36.3025,28.24691132137305,412.1285714285714,459.9665636815008,8.06,8.015269927089957,500.0,500.0,10.0,10.674760383397018,500.0,10.0
2026-04-16 02:00:00,63.117478113207525,-2.3657459999999944,-0.03842835892445172,171.93511519811318,-0.09019399999999678,-0.0005250633299353893,18.92990566037736,0.05000000000000071,0.0026413100898045805,96.00377358490567,-0.09999999999999432,-0.0010384215991692037,7.93,7.804323347513284,663.1,597.1342141194841,10.99,11.146204320928383,99.0,99.0,31.32,28.273030278693053,379.1571428571429,459.7920086742361,8.12,8.015454180386522,500.0,500.0,10.0,10.66153722593586,500.0,10.0
2026-04-16 04:00:00,63.21049050943394,5.905091000000006,0.09752271996633059,171.78516746226413,0.3307189999999878,0.001926288264505176,18.769056603773592,-0.13000000000000256,-0.006929637526652588,97.30471698113203,0.20000000000000284,0.0020661157024793684,7.93,7.80592825826181,663.1,597.7702590675085,10.99,11.14708569150085,99.0,99.0,31.32,28.31286855320953,379.1571428571429,458.9601560100429,8.12,8.01650697488978,500.0,500.0,10.0,10.656580310890984,500.0,10.0
2026-04-16 06:00:00,63.759302566037725,-1.793974999999989,-0.02687416869989647,171.6168364056603,-0.721587999999997,-0.004195575711605964,18.878584905660375,0.14000000000000057,0.007458710708577548,96.68490566037738,-0.7000000000000028,-0.007201646090535008,7.93,7.8090209678627325,663.1,598.42513752708,10.99,11.156740014340832,99.0,99.0,31.32,28.392205054613253,379.1571428571429,457.9044896985619,8.12,8.017754923064087,500.0,500.0,10.0,10.656685003597817,500.0,10.0
2026-04-16 08:00:00,63.51994512264151,-3.9537050000000065,-0.06041101009703133,171.3585094245283,-0.661438000000004,-0.0038566289873971683,18.99188679245283,0.759999999999998,0.04097035040431256,97.7396226415094,0.0,0.0,7.93,7.815257105831467,663.1,599.1483278000305,10.99,11.18453235078759,99.0,99.0,31.32,28.554865333225617,379.1571428571429,456.3486008123845,8.12,8.01945420681798,500.0,500.0,10.0,10.667001376640004,500.0,10.0
2026-04-16 10:00:00,63.037633971698114,-3.6412089999999964,-0.058214062773412276,170.86515909433965,-0.541183000000018,-0.0031582296189677484,20.836603773584905,2.59,0.1330935251798561,93.52264150943398,-5.900000000000006,-0.06101344364012415,7.93,7.814898869240141,663.1,599.7279025324646,10.99,11.174278547529449,99.0,99.0,31.32,28.54272798216406,379.1571428571429,455.8423895982809,8.12,8.020206243031838,500.0,500.0,10.0,10.655900621128158,500.0,10.0
2026-04-16 12:00:00,62.01787399056601,-59.85879499999999,-0.9998066823339605,162.02455050943394,-169.642685,-1.0,24.043962264150935,2.4400000000000013,0.10946612830865865,83.16603773584907,-10.200000000000003,-0.11371237458193982,7.93,7.8205555107576945,663.1,600.4525114894036,10.99,11.198531806810747,99.0,99.0,31.32,28.68996436346108,379.1571428571429,454.3652814414485,8.12,8.02184148996177,500.0,500.0,10.0,10.664097395801614,500.0,10.0
2026-04-16 14:00:00,36.320937896226404,61.627319,5324.634439260411,108.1646880566038,-5.983138999999994,-0.03320353161050942,23.42962264150944,-1.2099999999999973,-0.04959016393442612,87.3471698113208,10.099999999999994,0.12469135802469129,7.93,7.824777111358114,663.1,601.1480791054782,10.99,11.21447479331112,99.0,99.0,31.32,28.799152050575824,379.1571428571429,453.11447907775647,8.12,8.02327362619525,500.0,500.0,10.0,10.667596044750155,500.0,10.0
2026-04-16 16:00:00,62.96792406603774,3.296296000000005,0.05265882330463209,172.80814281132072,1.4131010000000117,0.008252350112132614,22.717830188679237,-0.41999999999999815,-0.018197573656845677,93.46226415094341,3.9000000000000057,0.04271631982475362,7.93,7.909333333334116,663.1,593.0773055555902,10.99,10.528788425921965,99.0,99.0,31.32,28.87275694445504,379.1571428571429,434.4274236113277,8.12,8.133634490740382,500.0,538.9666666666667,10.0,10.190666666669616,500.0,10.0
2026-04-16 18:00:00,63.3161952169811,-2.7083319999999986,-0.04319253543311354,172.15318255660378,-1.082367000000005,-0.006279006883988875,22.417547169811314,0.3000000000000007,0.013357079252003592,93.67735849056606,-1.4000000000000057,-0.01478352692713839,7.93,7.826012041507413,663.1,602.3029786899876,10.99,11.205877366701287,99.0,99.0,31.32,28.82681359423456,379.1571428571429,451.8362637366322,8.12,8.024994058464348,500.0,500.0,10.0,10.652523171997734,500.0,10.0
2026-04-16 20:00:00,63.3947205943396,6.328700999999995,0.10492378060380753,171.85395205660373,0.12025499999998601,0.0006981080369484483,22.09938679245283,-0.379999999999999,-0.01697186243858861,94.52169811320753,0.09999999999999432,0.0010526315789473085,7.93,7.8314665907020595,663.1,604.3544640679435,10.99,11.23191096279498,99.0,99.0,31.32,29.0851058842684,379.1571428571429,449.9074829381957,8.12,8.027731749003419,500.0,500.0,10.0,10.643789370889207,500.0,10.0
2026-04-16 22:00:00,63.654863009433946,-1.7939829999999972,-0.02701009438822629,171.42500464150953,0.18040499999997905,0.0010502256251744718,21.423679245283022,-1.0700000000000003,-0.048992673992674006,96.28679245283024,2.5,0.02631578947368421,7.93,7.831208703936019,663.1,604.0966327830012,10.99,11.221056226164638,99.0,99.0,31.32,29.00607179161557,379.1571428571429,449.7154451810043,8.12,8.027762865311251,500.0,500.0,10.0,10.64347522237314,500.0,10.0
2026-04-17 00:00:00,63.39425595283018,-2.523148000000006,-0.03836407015228892,171.19876369811325,0.030058999999994285,0.00017622187407372297,20.23849056603773,-0.4800000000000004,-0.023222060957910032,97.95660377358487,0.7000000000000028,0.007231404958677716,7.93,7.837379079495272,663.1,608.2215397490761,10.99,11.255149790782111,99.0,99.0,31.32,29.45973087866037,379.1571428571429,446.9018051408147,8.12,8.032372384938911,500.0,500.0,10.0,10.611728870300771,500.0,16.52
2026-04-17 02:00:00,63.58577063207546,-0.5231550000000027,-0.007907453792623647,171.04610404716982,0.030075000000010732,0.00017606740549922718,19.310754716981133,-0.7199999999999989,-0.03625377643504526,96.60943396226412,-0.3999999999999915,-0.004132231404958589,7.91,7.837278683152455,632.9,608.0710752601798,15.32,11.245911063782522,99.0,99.0,32.31666666666667,29.394912510578425,346.1857142857143,446.6470547636431,8.16,8.032516583409675,500.0,500.0,16.52,10.611196462214355,500.0,16.52
2026-04-17 04:00:00,63.23927635849061,-5.0347169999999934,-0.07850844530927609,170.6962015471697,0.24052399999999352,0.0014180784007086355,18.87056603773585,-0.019999999999999574,-0.0010548523206750828,97.161320754717,1.0,0.010341261633919338,7.91,7.837355877615019,632.9,607.8855233496088,15.32,11.28100402575236,99.0,99.0,32.31666666666667,29.371985560923985,346.1857142857143,445.9349689444767,8.16,8.033300322062557,500.0,500.0,16.52,10.67135909823712,500.0,16.52
2026-04-17 06:00:00,63.49257656603776,3.101851999999994,0.04931910549699413,170.22469246226404,0.781708000000009,0.004586831247787048,18.59179245283019,-0.18999999999999773,-0.01016042780748651,97.32358490566037,-2.0999999999999943,-0.02142857142857137,7.91,7.841162483486002,632.9,610.2247853369128,15.32,11.343318196815405,99.0,99.0,32.31666666666667,29.65261663364033,346.1857142857143,443.6465300060043,8.16,8.036792437255023,500.0,500.0,16.52,10.716278071341756,500.0,16.52
2026-04-17 08:00:00,63.484589320754694,6.870371999999996,0.1149808486084455,169.8988404433962,-0.45098899999999276,-0.002653760891041386,18.9177358490566,0.5700000000000003,0.030827474310438092,93.76132075471699,-2.1999999999999886,-0.02313354363827538,7.91,7.843652355146841,632.9,611.667253022076,15.32,11.396800333456984,99.0,99.0,32.31666666666667,29.825412310682577,346.1857142857143,441.8993235279824,8.16,8.039344726973185,500.0,500.0,16.52,10.767943309719444,500.0,16.52
2026-04-17 10:00:00,38.74926717924528,-62.124996,-1.0,108.40190013207541,-169.191696,-1.0,19.42216981132075,0.4299999999999997,0.022051282051282036,91.43018867924529,-2.700000000000003,-0.029347826086956554,7.91,7.835425046728245,632.9,605.9258841124021,15.32,11.361646355128205,99.0,99.0,32.31666666666667,29.13468266666926,346.1857142857143,444.88692870535,8.16,8.033894579440155,500.0,500.0,16.52,10.845179813094123,500.0,16.52
2026-04-17 12:00:00,60.126733443396205,69.981481,3778.9017225552134,0.0,0.0,0.0,21.720660377358502,0.9100000000000001,0.04411051866214252,84.51792452830186,-4.0,-0.04484304932735426,7.91,7.832891478513607,632.9,605.7483758196295,15.32,11.376061179886024,99.0,99.0,32.31666666666667,29.05531993202571,346.1857142857143,444.7491655398925,8.16,8.034149308085402,500.0,500.0,16.52,10.885310997825098,500.0,16.52
2026-04-17 14:00:00,69.03914866981133,0.07177000000000078,0.0010688675996370287,0.0,0.0,0.0,21.32481132075472,-0.4200000000000017,-0.019047619047619126,85.91509433962263,2.4000000000000057,0.02888086642599285,7.91,7.834662603395493,632.9,606.0392976348414,15.32,11.417190538370988,99.0,99.0,32.31666666666667,29.11303081314084,346.1857142857143,443.6726402972735,8.16,8.035462922653977,500.0,500.0,16.52,10.938740386020957,500.0,16.52
2026-04-17 16:00:00,68.9411199716981,0.0,0.0,0.0,0.0,0.0,21.733962264150936,1.379999999999999,0.06439570695286977,84.73584905660377,-3.5999999999999943,-0.04230317273795528,7.91,7.836011977776261,632.9,606.3070567864356,15.32,11.455380619079502,99.0,99.0,32.31666666666667,29.159382976167304,346.1857142857143,442.6879005910471,8.16,8.036682300311814,500.0,500.0,16.52,10.989979074979658,500.0,16.52
2026-04-17 18:00:00,14.323191858490565,-69.99537,-0.9999338571428571,7.596029462264152,0.0,0.0,21.707264150943406,-2.59,-0.11439929328621908,84.0924528301887,6.1000000000000085,0.07411907654921031,7.91,7.83352899675479,632.9,606.3725130522727,15.32,11.46807676025234,99.0,99.0,32.31666666666667,29.10294332345932,346.1857142857143,442.5080358406674,8.16,8.037084097645232,500.0,500.0,16.52,11.023177649227128,500.0,16.52
2026-04-17 20:00:00,49.57234981132074,58.993055,1960.3580566909247,188.51075176415097,230.586487,0.0,19.761603773584902,-0.05999999999999872,-0.0030410542321337415,90.14811320754714,1.0,0.011086474501108647,7.91,7.835877625828832,632.9,606.6857747076565,15.32,11.51183702240311,99.0,99.0,32.31666666666667,29.17572301330214,346.1857142857143,441.33929125334265,8.16,8.03848230650137,500.0,500.0,16.52,11.077465106453372,500.0,16.52
2026-04-17 22:00:00,62.84053664150942,-1.2777750000000054,-0.019885399776954926,229.92276333962266,-0.9921569999999917,-0.0043072474811114946,19.11735849056604,-0.509999999999998,-0.026659696811291062,94.88018867924528,3.1000000000000085,0.032943676939426236,7.91,7.839405743532396,632.9,607.4162496447416,15.32,11.565600653952387,99.0,99.0,32.31666666666667,29.31073846081097,346.1857142857143,439.7627746866109,8.16,8.040471282345486,500.0,500.0,16.52,11.135243104929366,500.0,16.52
2026-04-18 00:00:00,63.04546497169813,-0.9560160000000053,-0.014504931677680827,229.282041754717,0.48107899999999404,0.002095892646576619,18.926698113207554,0.5599999999999987,0.03012372243141467,95.07358490566041,-3.299999999999997,-0.034020618556701,7.91,7.84043626062448,632.9,607.9155949009804,15.32,11.601917138795642,99.0,99.0,32.31666666666667,29.370259254014403,346.1857142857143,438.7605847838746,8.16,8.041826487255108,500.0,500.0,16.52,11.181464589245468,500.0,12.785
2026-04-18 02:00:00,62.88228058490568,4.770831999999999,0.08025386346552318,228.62513560377354,0.6614530000000229,0.0028824741377615187,18.856698113207543,-0.08000000000000185,-0.004179728317659449,94.87547169811319,-0.7999999999999972,-0.008501594048884136,7.96,7.843078414478063,637.5,609.4663937958301,19.2,11.655697974995046,99.0,99.0,33.31333333333333,29.556130499305738,313.2142857142857,436.9691225050311,8.129999999999999,8.044462157120119,500.0,500.0,12.785,11.230388122945325,500.0,12.785
2026-04-18 04:00:00,62.94374566981131,-1.3773120000000034,-0.0209072282730662,227.83494668867922,-0.06012000000001194,-0.00026368327491334444,18.723396226415087,-0.39000000000000057,-0.020515518148343004,93.93490566037737,-0.7999999999999972,-0.0085744908896034,7.96,7.842633017877114,637.5,608.7693165090349,19.2,11.703722397460956,99.0,99.0,33.31333333333333,29.475663325154684,313.2142857142857,436.6305833462126,8.129999999999999,8.044038555909513,500.0,500.0,12.785,11.240542937269446,500.0,12.785
2026-04-18 06:00:00,62.967000169811314,-2.789352000000001,-0.04223032391703336,226.89291309433963,0.300658999999996,0.0013214632434562872,18.268490566037737,-0.4700000000000024,-0.025268817204301203,93.56698113207538,1.8999999999999915,0.02056277056277047,7.96,7.847073961938621,637.5,611.2392733563909,19.2,11.807536764688798,99.0,99.0,33.31333333333333,29.775851307186656,313.2142857142857,433.85822005303726,8.129999999999999,8.047520184549027,500.0,500.0,12.785,11.26131956460016,500.0,12.785
2026-04-18 08:00:00,62.736691528301876,-6.071766000000004,-0.09261687958565229,226.20675170754726,-1.5934899999999743,-0.007007447554081913,18.44650943396227,2.789999999999999,0.15771622385528541,93.05566037735849,-8.799999999999997,-0.0923399790136411,7.96,7.831714598916537,637.5,607.5446479237704,19.2,11.720273407259176,99.0,99.0,33.31333333333333,29.109442309347845,313.2142857142857,438.0041407203256,8.129999999999999,8.041543719372983,500.0,500.0,12.785,11.201378965705828,500.0,12.785
2026-04-18 10:00:00,62.65044830188679,-3.807867999999999,-0.05985079158244879,225.49058290566046,-0.45098899999999276,-0.0019956467378218637,21.930094339622638,3.1800000000000033,0.15451895043731795,81.28773584905653,-9.600000000000009,-0.11241217798594857,7.96,7.847980782718728,637.5,611.0409173797369,19.2,11.920118529930932,99.0,99.0,33.31333333333333,29.758394258190336,313.2142857142857,432.3278881032077,8.129999999999999,8.048114742604934,500.0,500.0,12.785,11.28470086969748,500.0,12.785
2026-04-18 12:00:00,62.85598433018866,-4.567126999999999,-0.0707396243949661,224.97918874528284,-0.18039000000001693,-0.0008016468374210882,25.285000000000007,3.4800000000000004,0.13953488372093023,68.29905660377361,-12.899999999999999,-0.1804195804195804,7.96,7.85422938805417,637.5,614.6225210698501,19.2,12.052370831786924,99.0,99.0,33.31333333333333,30.19268137290055,313.2142857142857,428.5728618543774,8.129999999999999,8.053031146946294,500.0,500.0,12.785,11.311040307814093,500.0,12.785
2026-04-18 14:00:00,62.50500996226413,-4.747680000000003,-0.07393114565650942,224.4668964905661,-1.2627720000000124,-0.0056042266001132355,28.476886792452827,-2.6800000000000033,-0.09654178674351596,55.66037735849055,3.6000000000000014,0.06040268456375841,7.96,7.857366664193656,637.5,615.3767153769942,19.2,12.116756917122732,99.0,99.0,33.31333333333333,30.40038820066784,313.2142857142857,426.4981667322306,8.129999999999999,8.055168756033451,500.0,500.0,12.785,11.34529968104177,500.0,12.785
2026-04-18 16:00:00,31.775992443396223,-63.502313,-0.9993442809216546,122.7786053490566,-224.603348,-1.0,25.433867924528304,-1.3500000000000014,-0.05119453924914681,63.79716981132073,3.5999999999999943,0.05950413223140486,7.96,7.860332659023766,637.5,615.7692889785346,19.2,12.171434779331252,99.0,99.0,33.31333333333333,30.59789775478986,313.2142857142857,424.5289117942089,8.129999999999999,8.057081741221987,500.0,500.0,12.785,11.383845433440325,500.0,12.785
2026-04-18 18:00:00,51.89645620754716,60.518516,1244.955174754685,185.66277241509448,228.481873,0.0,25.465283018867908,-0.41000000000000014,-0.016154452324665097,63.12641509433961,2.1000000000000085,0.0331753554502371,7.96,7.857872524305779,637.5,615.6389124953365,19.2,12.24477925817177,99.0,99.0,33.31333333333333,30.3444080182346,313.2142857142857,425.1301538146651,8.129999999999999,8.055692473898922,500.0,500.0,12.785,11.354294922587822,500.0,12.785
2026-04-18 20:00:00,61.63633970754715,-3.73610699999999,-0.058214546183084526,227.44008193396238,1.4732210000000237,0.006458917174639058,23.419245283018878,-2.1400000000000006,-0.0884663083918975,71.12452830188678,6.200000000000003,0.08985507246376816,7.96,7.860974205769547,637.5,616.0437991836862,19.2,12.298525939938692,99.0,99.0,33.31333333333333,30.55354614785509,313.2142857142857,423.1006589084538,8.129999999999999,8.057687263195112,500.0,500.0,12.785,11.394534027990078,500.0,12.785
2026-04-18 22:00:00,61.75836337735851,-5.905094000000005,-0.09154199106908546,226.76928194339612,-0.962112999999988,-0.0042314967133817915,21.566415094339632,-0.9000000000000021,-0.04081632653061234,74.1075471698113,2.5,0.034293552812071325,7.96,7.861182046676969,637.5,616.1656229800467,19.2,12.35969551164886,99.0,99.0,33.31333333333333,30.524072196276865,313.2142857142857,422.4640707875387,8.129999999999999,8.057916696595298,500.0,500.0,12.785,11.398404667873589,500.0,12.785
2026-04-19 00:00:00,61.866283556603804,3.101847999999997,0.04984000365961165,226.32341187735852,-0.4810489999999845,-0.0021210444324039107,20.238113207547162,-1.0700000000000003,-0.05109837631327604,78.23490566037735,3.5,0.046052631578947366,7.96,7.866626639980159,637.5,616.805685271329,19.2,12.411081461694671,99.0,99.0,33.31333333333333,30.923638969173453,313.2142857142857,419.2751199214136,8.129999999999999,8.061346823815525,500.0,500.0,12.785,11.468162849317592,500.0,10.0
2026-04-19 02:00:00,62.10601683018869,4.025463000000002,0.06795623365618993,225.8803140377358,-0.33073400000000674,-0.0014613741798052405,19.065188679245285,-1.7899999999999991,-0.08830784410458802,82.7377358490566,7.200000000000003,0.0925449871465296,8.01,7.86661390327288,642.1,616.9042016190673,23.08,12.472069443410463,99.0,99.0,34.31,30.876534685227128,280.24285714285713,418.7530954640477,8.1,8.061435553293082,500.0,500.0,10.0,11.468991173692284,500.0,10.0
2026-04-19 04:00:00,62.23432331132078,-4.692135,-0.07168377657646911,225.2364276226415,-0.5111229999999978,-0.0022662650741302596,17.93075471698113,-0.030000000000001137,-0.00167317345231462,86.64999999999996,1.1999999999999886,0.01396973224679847,8.01,7.870453772815684,642.1,617.38541866788,23.08,12.56354888771848,99.0,99.0,34.31,31.11573497892041,280.24285714285713,416.2538688938544,8.1,8.06335082404071,500.0,500.0,10.0,11.488315719469922,500.0,10.0
2026-04-19 06:00:00,61.96148355660376,-6.016204999999999,-0.09336496605237632,224.29080140566043,-0.24052399999999352,-0.001072750209896838,17.183018867924527,-1.2799999999999976,-0.07281001137656415,90.19339622641506,6.0,0.06818181818181818,8.01,7.8711038203536114,642.1,617.543897637464,23.08,12.655681685601603,99.0,99.0,34.31,31.097629046353287,280.24285714285713,415.3492240555246,8.1,8.06332385535808,500.0,500.0,10.0,11.468241469827028,500.0,10.0
2026-04-19 08:00:00,61.87476434905657,-5.043983000000004,-0.08130296074014448,223.62730883962251,-1.9542849999999987,-0.008696393451621978,17.234433962264145,2.5,0.1517911353976928,90.76886792452828,-6.5,-0.07042253521126761,8.01,7.87339652909226,642.1,617.868579553396,23.08,12.747480676659658,99.0,99.0,34.31,31.21202595885832,280.24285714285713,413.6234015294109,8.1,8.064297068695478,500.0,500.0,10.0,11.468455592835609,500.0,10.0
2026-04-19 10:00:00,61.7551276226415,-4.087965999999994,-0.06724293751241787,222.6469387264151,-0.962112000000019,-0.004313049870015771,22.163867924528308,4.870000000000001,0.24859622256253194,77.3745283018868,-13.0,-0.15384615384615385,8.01,7.878440017903074,642.1,618.4662488805043,23.08,12.852184422539416,99.0,99.0,34.31,31.556962846894265,280.24285714285713,410.4309118815698,8.1,8.066917338114738,500.0,500.0,10.0,11.489498657128143,500.0,10.0
2026-04-19 12:00:00,61.84618069811318,-4.159724999999995,-0.06751835886299284,222.14483400943396,-0.7516479999999888,-0.0033859907766923963,27.49245283018866,5.419999999999998,0.21810865191146872,60.62547169811318,-14.299999999999997,-0.20283687943262407,8.01,7.882448307549345,642.1,618.8249808542241,23.08,13.047961402949404,99.0,99.0,34.31,31.975424260971057,280.24285714285713,407.10204800586337,8.1,8.06889569613099,500.0,500.0,10.0,11.361951294235086,500.0,10.0
2026-04-19 14:00:00,62.05384600943397,3.180548999999999,0.051015375593613,221.72076570754723,0.2705850000000112,0.0012199106954228595,30.960754716981143,0.3200000000000003,0.010862186014935516,49.74905660377357,-5.100000000000001,-0.09255898366606173,8.01,7.884767656561206,642.1,619.0997538078656,23.08,13.18278812122698,99.0,99.0,34.31,32.15533851359902,280.24285714285713,405.0572593588483,8.1,8.06985997846379,500.0,500.0,10.0,11.30342821973477,500.0,10.0
2026-04-19 16:00:00,56.65401372641508,6.048614000000008,0.10258730534983279,215.42234033962256,4.509902000000011,0.02037118901652687,29.37084905660378,-1.5299999999999976,-0.050065445026177935,48.529245283018895,3.3000000000000043,0.07036247334754807,8.01,7.886354302351119,642.1,619.3348479039779,23.08,13.290129491970212,99.0,99.0,34.31,32.23477971034896,280.24285714285713,403.57527830406514,8.1,8.070393073332946,500.0,500.0,10.0,11.274109263666316,500.0,10.0
2026-04-19 18:00:00,60.906537528301904,4.668986999999994,0.07913537824646621,224.38665595283015,-2.8863369999999975,-0.012807955710379113,28.633301886792445,-1.5899999999999999,-0.05408163265306122,51.37641509433961,4.0,0.08163265306122448,8.01,7.888747593005296,642.1,619.6152738192247,23.08,13.428258491850745,99.0,99.0,34.31,32.42330663173103,280.24285714285713,401.47078377245737,8.1,8.071396441505199,500.0,500.0,10.0,11.213013941315523,500.0,10.0
2026-04-19 20:00:00,60.343101264150924,5.560187999999997,0.09817309924149008,223.54529640566037,0.601317999999992,0.0026894847416361945,26.562264150943395,-1.870000000000001,-0.06797528171573976,54.0943396226415,4.100000000000001,0.07899807321772642,8.01,7.89157022865078,642.1,619.922585160614,23.08,13.583658422747954,99.0,99.0,34.31,32.66734251048075,280.24285714285713,399.0300846612989,8.1,8.072642712712291,500.0,500.0,10.0,11.135632291187347,500.0,10.0
2026-04-19 22:00:00,60.555972603773576,-8.481480000000005,-0.13222183276245716,222.87688487735858,-0.3607939999999985,-0.0016217743986733095,24.624811320754727,-1.7699999999999996,-0.0697674418604651,58.986792452830194,3.5,0.0603448275862069,8.01,7.892288389225096,642.1,620.1047578846867,23.08,13.656532883100924,99.0,99.0,34.31,32.633144808515866,280.24285714285713,398.2256015877004,8.1,8.072680531045417,500.0,500.0,10.0,11.1395902079725,500.0,10.0
2026-04-20 00:00:00,60.38464182075471,0.9699019999999976,0.016533072759416102,222.3504899339622,-1.6837010000000134,-0.007532630684007303,22.427452830188685,-1.4000000000000021,-0.060790273556231095,65.19716981132075,3.5,0.05351681957186544,8.01,7.893654462242092,642.1,620.3236155602999,23.08,13.754224256268737,99.0,99.0,34.31,32.68631350112703,280.24285714285713,396.9206211182913,8.1,8.073095347067069,500.0,500.0,10.0,11.118086956528415,500.0,48.91666666666667
2026-04-20 02:00:00,60.57567965094339,-0.19675800000000265,-0.003128775945084918,221.87888597169814,-0.5411840000000154,-0.0024336169531237314,21.33018867924529,-0.36999999999999744,-0.01721731037691938,72.02735849056603,-0.20000000000000284,-0.002751031636863863,8.125,7.895877964804652,652.6,620.595646518417,37.31,13.886894414665507,99.0,99.0,34.54,32.84993113999817,247.27142857142857,394.9499464425164,8.173333333333334,8.073997959707487,500.0,500.0,48.91666666666667,11.067194848259064,500.0,48.91666666666667
