时间戳,厌氧进水泵出口1流量_平均值,厌氧进水泵出口1流量_变化值,厌氧进水泵出口1流量_变化率,厌氧进水超越流量_平均值,厌氧进水超越流量_变化值,厌氧进水超越流量_变化率,一级硝化池1#温度_平均值,一级硝化池1#温度_变化值,一级硝化池1#温度_变化率,一级硝化池1#溶解氧DO_平均值,一级硝化池1#溶解氧DO_变化值,一级硝化池1#溶解氧DO_变化率,硝化液回流流量_平均值,硝化液回流流量_变化值,硝化液回流流量_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,调节池PH值_实时值,调节池PH值_HRT平均值,调节池COD_实时值,调节池COD_HRT平均值,调节池氨氮_实时值,调节池氨氮_HRT平均值,厌氧出口PH值_实时值,厌氧出口PH值_HRT平均值,厌氧出口COD_实时值,厌氧出口COD_HRT平均值,厌氧出口氨氮_实时值,厌氧出口氨氮_HRT平均值,一级生化出口PH值_实时值,一级生化出口PH值_HRT平均值,一级生化出口COD_实时值,一级生化出口COD_HRT平均值,一级生化出口氨氮_实时值,一级生化出口氨氮_HRT平均值,一级生化出口SV30_实时值,一级生化出口SV30_HRT平均值,一级生化出口MLSS_实时值,一级生化出口MLSS_HRT平均值,一级生化出口总氮_实时值,一级生化出口总氮_HRT平均值,一级生化出口COD_输出_t+120min,一级生化出口氨氮_输出_t+120min
2026-04-22 16:00:00,2.411139518867925,-0.22777800000000026,-0.08951971844547642,0.0,0.0,0.0,36.670831490566016,-0.6851880000000037,-0.018547509660871948,7.0,0.0,0.0,60.221856311320735,-3.9722289999999987,-0.06397743704508796,20.07745283018868,-2.210000000000001,-0.10434372049102932,95.2452830188679,-0.5,-0.005274261603375527,5.828,5.86491152777534,37950.0,34769.29560185186,1324.4,1360.2359120366823,7.56,7.510699772433784,3604.0,4080.623645427426,1324.4,1360.2359120366823,8.22,7.883218414530919,817.1,623.2263625106261,50.0,17.67986787777643,99.0,99.0,35.0,29.932996284073216,197.5,394.8387277340978,817.1,50.0
2026-04-22 18:00:00,2.130978433962265,-0.009259999999999824,-0.00415315545628639,0.0,0.0,0.0,35.69142163207546,-0.7367549999999952,-0.02041489660254078,7.0,0.0,0.0,61.12147161320752,0.25,0.003939161758037808,18.53547169811321,-1.1400000000000006,-0.06044538706256631,93.78867924528302,-1.0,-0.010526315789473684,5.828,5.8642948611086485,37950.0,34788.101157407415,1324.4,1360.2120231478102,7.56,7.564859164967745,3604.0,3929.299292262793,1324.4,1360.2120231478102,8.22,7.864565652156657,817.1,616.0477473550146,50.0,16.938162248636235,99.0,99.0,35.0,29.358450601813164,197.5,403.1546411301805,817.1,50.0
2026-04-22 20:00:00,2.2144949905660374,-0.2481479999999998,-0.11213382239106566,0.0,0.0,0.0,34.880148037735886,-0.7236899999999977,-0.020530826069782956,7.0,0.0,0.0,61.157818188679244,-7.335643999999995,-0.11441253315995514,16.11462264150943,-1.5300000000000011,-0.09107142857142864,93.3792452830189,0.0,0.0,5.828,5.863678194441958,37950.0,34806.90671296297,1324.4,1360.188134258938,7.56,7.566303814202667,3604.0,3921.911725831221,1324.4,1360.188134258938,8.22,7.865696563163398,817.1,616.4658336041847,50.0,17.054217606107148,99.0,99.0,35.0,29.364419200132343,197.5,402.5206622259685,817.1,50.0
2026-04-22 22:00:00,2.1961910283018855,0.07592599999999994,0.03448278994228492,0.0,0.0,0.0,34.119483792452876,-0.5168310000000034,-0.015008962147797796,7.0,0.0,0.0,42.273533396226405,-56.79398,-0.9990634370675745,15.032075471698114,-0.6699999999999999,-0.04336569579288026,91.28018867924526,-0.7000000000000028,-0.007543103448275893,5.828,5.863061527775266,37950.0,34825.712268518524,1324.4,1360.1642453700656,7.56,7.568186526072531,3604.0,3912.596039836372,1324.4,1360.1642453700656,8.22,7.867648437216681,817.1,617.7956343058731,50.0,17.22471610367155,99.0,99.0,35.0,29.407603194075623,197.5,401.3705618188299,817.1,50.0
2026-04-23 00:00:00,2.2805514528301885,0.18888899999999964,0.08651405900977983,0.0,0.0,0.0,34.04122215094342,-0.103355999999998,-0.0030425951845004747,7.0,0.0,0.0,0.022240028301886778,0.00463,0.0,14.195660377358488,-0.08000000000000007,-0.005528680027643405,94.21792452830191,0.7999999999999972,0.008611410118406859,5.828,5.862444861108575,37950.0,34844.51782407408,1324.4,1360.1403564811933,7.56,7.569892242887611,3604.0,3904.0779202647886,1324.4,1360.1403564811933,8.22,7.868705722556073,817.1,618.1536655113413,50.0,17.334825034840947,99.0,99.0,35.0,29.41140794225508,197.5,400.7808745962098,828.4,50.0
2026-04-23 02:00:00,2.3487599622641513,-0.13703699999999985,-0.05826769711699539,0.0,0.0,0.0,33.31435796226415,-0.8138080000000016,-0.024140516477386912,7.0,0.0,0.0,0.021598820754716985,-0.030092999999999998,-0.7647133563732466,14.083490566037735,-0.6600000000000001,-0.04570637119113575,93.0688679245283,-0.4000000000000057,-0.004324324324324386,5.826666666666667,5.86182895722848,38453.333333333336,34863.31370149913,1310.6666666666667,1360.116460537647,7.39,7.535914935215163,5710.0,4043.371663450642,1310.6666666666667,1360.116460537647,8.03,7.880811525342303,828.4,626.2378941725748,50.0,18.046530518400903,99.0,99.0,34.7125,29.79868903024433,180.7,394.388674443127,828.4,50.0
2026-04-23 04:00:00,2.3185843773584898,0.0944440000000002,0.04079980473601571,0.0,0.0,0.0,32.36650400943394,-0.8136369999999964,-0.02482019144234069,7.0,0.0,0.0,0.021012981132075472,0.030093,0.9285956737741847,13.731698113207546,-0.2699999999999996,-0.01935483870967739,90.93773584905658,-1.0,-0.011111111111111112,5.826666666666667,5.861303824953313,38453.333333333336,34880.95788139365,1310.6666666666667,1360.0917250879163,7.39,7.540826958199505,5710.0,4032.138097823828,1310.6666666666667,1360.0917250879163,8.03,7.879319619058986,828.4,626.0089738767639,50.0,18.085763758177563,99.0,99.0,34.7125,29.75462974291795,180.7,394.4621799079432,828.4,50.0
2026-04-23 06:00:00,2.3282159339622637,-0.24074099999999987,-0.09516846337211365,0.0,0.0,0.0,31.496235500000015,-0.7359530000000021,-0.023087106376557878,7.0,0.0,0.0,0.017847905660377365,0.0,0.0,13.585283018867926,-0.3000000000000007,-0.021474588403722312,90.75660377358489,3.200000000000003,0.03595505617977531,5.826666666666667,5.860778692678146,38453.333333333336,34898.60206128818,1310.6666666666667,1360.066989638186,7.39,7.503291654318567,5710.0,4097.5036244581415,1310.6666666666667,1360.066989638186,8.03,7.899555363958177,828.4,630.6786467959082,50.0,19.016151414367336,99.0,99.0,34.7125,30.265004085075383,180.7,385.36428776728366,828.4,50.0
2026-04-23 08:00:00,2.3136663490566054,0.0,0.0,0.0,0.0,0.0,30.940194594339648,0.0,0.0,7.0,0.0,0.0,0.026938886792452835,-0.027777999999999997,-0.4137941307910025,12.786603773584904,-0.7400000000000002,-0.05425219941348975,95.48867924528297,0.7000000000000028,0.007543103448275893,5.826666666666667,5.860253560402978,38453.333333333336,34916.24624118271,1310.6666666666667,1360.0422541884554,7.39,7.534091768220686,5710.0,4059.725292216294,1310.6666666666667,1360.0422541884554,8.03,7.883356774581726,828.4,629.2654484801513,50.0,18.50733186745565,99.0,99.0,34.7125,29.88132757412647,180.7,391.2281051310916,828.4,50.0
2026-04-23 10:00:00,2.3085321886792456,-0.029630000000000045,-0.012800158975987302,0.0,0.0,0.0,31.219224198113213,0.2840479999999985,0.00914022049694313,7.0,0.0,0.0,0.027538018867924525,0.030093,0.0,14.311415094339624,1.290000000000001,0.09780136467020477,89.50377358490564,-4.799999999999997,-0.05128205128205125,5.826666666666667,5.859728428127812,38453.333333333336,34933.89042107723,1310.6666666666667,1360.017518738725,7.39,7.535944706147434,5710.0,4058.231435125093,1310.6666666666667,1360.017518738725,8.03,7.882334765549298,828.4,629.2558042222848,50.0,18.56366149821577,99.0,99.0,34.7125,29.851562394930475,180.7,391.10906300892685,828.4,50.0
2026-04-23 12:00:00,2.297215660377358,0.14259200000000005,0.06465127160679668,0.0,0.0,0.0,31.512023198113166,0.32279199999999975,0.01028439543269766,7.0,0.0,0.0,67.34040031132076,27.581020000000002,0.6502046961053756,14.678301886792452,0.08000000000000007,0.005453306066803004,89.71320754716984,2.5,0.02837684449489217,5.826666666666667,5.8592032958526445,38453.333333333336,34951.53460097176,1310.6666666666667,1359.9927832889946,7.39,7.55587230343016,5710.0,3979.440287634938,1310.6666666666667,1359.9927832889946,8.03,7.875598878874617,828.4,625.6186901302092,50.0,18.30222096075162,99.0,99.0,34.7125,29.63485684383686,180.7,393.9952149499056,828.4,50.0
2026-04-23 14:00:00,2.3295848867924525,-0.0037039999999999296,-0.0015638464373728602,0.0,0.0,0.0,32.031350339622634,0.5036330000000042,0.015850509153226746,7.0,0.0,0.0,67.10237284905661,5.539351999999994,0.0860822301747264,16.89594339622641,1.9299999999999997,0.11306385471587578,82.06603773584905,-5.299999999999997,-0.06385542168674696,5.826666666666667,5.858678163577477,38453.333333333336,34969.178780866285,1310.6666666666667,1359.968047839264,7.39,7.522857034761123,5710.0,4102.485042627684,1310.6666666666667,1359.968047839264,8.03,7.886879405885558,828.4,632.4133147362556,50.0,19.00239001770819,99.0,99.0,34.7125,29.987450239388533,180.7,387.691702255023,828.4,50.0
2026-04-23 16:00:00,2.384103716981131,-0.05370399999999975,-0.022222341762435517,0.03409746226415095,-0.011805000000000003,-0.21563613115353006,32.47310874528299,0.2970320000000015,0.00918405522949321,7.0,0.0,0.0,67.54149748113208,0.0,0.0,19.52349056603773,1.8000000000000007,0.09651474530831104,71.42735849056605,-8.0,-0.10568031704095111,5.826666666666667,5.858153031302311,38453.333333333336,34986.822960760815,1310.6666666666667,1359.9433123895335,7.39,7.522335052198237,5710.0,4107.678883159783,1310.6666666666667,1359.9433123895335,8.03,7.892688539703393,828.4,634.0247108996717,50.0,19.359037996071503,99.0,99.0,34.7125,30.13168590803344,180.7,384.5708671099473,828.4,50.0
2026-04-23 18:00:00,2.337108716981132,0.04814799999999986,0.020618494894408732,0.0,0.0,0.0,32.81657566037735,0.2841489999999993,0.008702322497722024,7.0,0.0,0.0,66.60708673584904,-7.027771000000001,-0.10371677055358375,17.241320754716988,-1.1799999999999997,-0.06595863610955839,76.29905660377356,2.9000000000000057,0.03815789473684218,5.826666666666667,5.857627899027143,38453.333333333336,35004.46714065534,1310.6666666666667,1359.918576939803,7.39,7.525748415168426,5710.0,4101.672442511303,1310.6666666666667,1359.918576939803,8.03,7.886675442171874,828.4,633.7259371874571,50.0,19.210812414243957,99.0,99.0,34.7125,29.990530701926343,180.7,386.5167313795857,828.4,50.0
2026-04-23 20:00:00,2.3564983396226418,0.0833330000000001,0.035211121801250495,0.0,0.0,0.0,33.06918443396219,0.15499499999999955,0.004700380357950652,7.0,0.0,0.0,34.621603188679245,55.416664,748.1257121257121,15.87254716981131,-0.7200000000000024,-0.04360993337371304,82.62358490566038,2.4000000000000057,0.029962546816479474,5.826666666666667,5.857102766751976,38453.333333333336,35022.11132054987,1310.6666666666667,1359.8938414900724,7.39,7.518256154160088,5710.0,4118.470288539577,1310.6666666666667,1359.8938414900724,8.03,7.891589573600338,828.4,635.4516573756069,50.0,19.53768268795183,99.0,99.0,34.7125,30.11738068781832,180.7,383.7196081492921,828.4,50.0
2026-04-23 22:00:00,2.4195109150943397,0.03888900000000017,0.016380702539179563,0.0,0.0,0.0,33.24063780188687,0.24543699999999546,0.007408303764450593,7.0,0.0,0.0,60.774763952830156,3.775467000000006,0.0663332446891126,15.22028301886793,-0.2900000000000009,-0.018941868060091502,82.1688679245283,-1.6000000000000085,-0.019184652278177557,5.826666666666667,5.8565776344768095,38453.333333333336,35039.75550044439,1310.6666666666667,1359.869106040342,7.39,7.5153632727491555,5710.0,4123.402511265687,1310.6666666666667,1359.869106040342,8.03,7.894213393868672,828.4,636.6235262961437,50.0,19.76187665530629,99.0,99.0,34.7125,30.18585631858388,180.7,381.9403616022472,828.4,50.0
2026-04-24 00:00:00,2.4076995377358488,-0.014815000000000023,-0.006097636265604237,0.0,0.0,0.0,33.54128578301887,0.24546399999999835,0.007348947621563158,7.0,0.0,0.0,60.851338254716985,0.6736099999999965,0.010648012014370626,14.408679245283016,-0.75,-0.05108991825613079,81.90566037735847,1.8999999999999915,0.023255813953488268,5.826666666666667,5.856052502201642,38453.333333333336,35057.399680338924,1310.6666666666667,1359.844370590611,7.39,7.504893410353979,5710.0,4132.594726208806,1310.6666666666667,1359.844370590611,8.03,7.903653034092955,828.4,638.8537750236987,50.0,20.275508289010997,99.0,99.0,34.7125,30.41860777682553,180.7,377.2578192727005,745.5,11.05
2026-04-24 02:00:00,2.427202094339623,0.25370399999999993,0.1062840668158893,0.0,0.0,0.0,33.704121283018864,0.07752999999999588,0.00230247049768483,7.0,0.0,0.0,60.692511613207536,-2.6388899999999964,-0.04531003399647615,13.880566037735841,-0.6800000000000015,-0.04812455767869791,83.00849056603775,3.3999999999999915,0.0416156670746633,5.825333333333334,5.855528132713071,38956.66666666666,35075.03418210293,1296.9333333333334,1359.819628086207,7.18,7.510417514760188,7752.0,4133.358843884011,1296.9333333333334,1359.819628086207,8.19,7.901985878538769,745.5,639.3838085502589,11.05,20.32361486224806,99.0,99.0,34.425,30.383259086352872,163.9,377.2611637804512,745.5,11.05
2026-04-24 04:00:00,2.423314952830189,0.00370299999999979,0.0015091469875746176,0.0,0.0,0.0,33.86608358490561,0.19378700000000038,0.005737434427354097,7.0,0.0,0.0,60.676700839622626,-2.2175939999999983,-0.03639681578208014,13.086415094339623,-0.33999999999999986,-0.025777103866565572,86.86698113207547,1.7999999999999972,0.021003500583430538,5.825333333333334,5.85509453482951,38956.66666666666,35091.516986335104,1296.9333333333334,1359.7940460756392,7.18,7.496404300403601,7752.0,4164.496690994197,1296.9333333333334,1359.7940460756392,8.19,7.913491164384202,745.5,641.4662611195921,11.05,20.67826598586904,99.0,99.0,34.425,30.650422473973208,163.9,372.115143347329,745.5,11.05
2026-04-24 06:00:00,2.387233292452831,-0.0018519999999999648,-0.0008045695379198858,0.0,0.0,0.0,34.06962040566035,0.15503300000000309,0.004562127645938047,7.0,0.0,0.0,60.25274181132075,-2.0902749999999983,-0.033017617446576795,12.688773584905654,-0.9100000000000001,-0.07021604938271606,88.34905660377353,3.0,0.03416856492027335,5.825333333333334,5.854660936945948,38956.66666666666,35107.99979056728,1296.9333333333334,1359.7684640650712,7.18,7.5195651853529855,7752.0,4149.421770211933,1296.9333333333334,1359.7684640650712,8.19,7.902078653807895,745.5,639.947207411837,11.05,20.12741349970718,99.0,99.0,34.425,30.35957439970226,163.9,376.42891013709874,745.5,11.05
2026-04-24 08:00:00,2.4044912735849056,-0.17407400000000006,-0.07214118078064191,0.0,0.0,0.0,34.2345452830189,0.14212100000000305,0.004160026292398939,7.0,0.0,0.0,59.51340538679246,5.210647000000002,0.09199392915457928,12.739999999999995,2.26,0.19103972950126794,90.39245283018865,-2.700000000000003,-0.029572836801752496,5.825333333333334,5.854227339062385,38956.66666666666,35124.48259479945,1296.9333333333334,1359.742882054503,7.18,7.499330839250861,7752.0,4175.818523090023,1296.9333333333334,1359.742882054503,8.19,7.919336051482195,745.5,642.9640604392009,11.05,20.710534836301797,99.0,99.0,34.425,30.76458476236263,163.9,368.8120426682048,745.5,11.05
2026-04-24 10:00:00,2.4317385471698114,0.3203710000000002,0.1341087844600566,0.0,0.0,0.0,34.41397883018865,0.20674899999999496,0.006026682460391823,7.0,0.0,0.0,58.70046310377359,3.775458999999998,0.06683871367954501,16.875000000000004,2.6400000000000006,0.1731147540983607,79.44433962264154,-7.900000000000006,-0.09415971394517289,5.825333333333334,5.853793741178824,38956.66666666666,35140.96539903162,1296.9333333333334,1359.7173000439352,7.18,7.501587907477737,7752.0,4179.444334173529,1296.9333333333334,1359.7173000439352,8.19,7.921333253566343,745.5,643.5661222783594,11.05,20.691212012433898,99.0,99.0,34.425,30.799169697695916,163.9,367.54202247069446,745.5,11.05
2026-04-24 12:00:00,4.599590386792455,3.157408,1.419650605150728,0.0003505283018867925,0.0,0.0,34.58914006603772,0.11630700000000616,0.003366230589009637,7.0,0.0,0.0,49.838914943396205,2.5532460000000015,0.04700627851690318,19.4177358490566,2.5700000000000003,0.14238227146814406,68.7047169811321,-11.200000000000003,-0.1479524438573316,5.825333333333334,5.853360143295261,38956.66666666666,35157.4482032638,1296.9333333333334,1359.6917180333671,7.18,7.529167179297959,7752.0,4143.75535891774,1296.9333333333334,1359.6917180333671,8.19,7.9063953053723,745.5,641.4387119685264,11.05,20.024573895483783,99.0,99.0,34.425,30.4248192793653,163.9,373.3737176818708,745.5,11.05
2026-04-24 14:00:00,5.398586622641512,0.05185200000000023,0.009433989726899758,0.0,0.0,0.0,34.837472245283024,0.2584459999999993,0.007446686789695864,7.0,0.0,0.0,59.101768839622665,-9.0625,-0.14620209703415032,19.623301886792458,-0.5,-0.02496255616575137,66.06698113207547,1.0999999999999943,0.016923076923076836,5.825333333333334,5.838195065131534,38956.66666666666,35372.102584651526,1296.9333333333334,1390.950360915245,7.18,7.289042627954673,7752.0,5676.705820353672,1296.9333333333334,1390.950360915245,8.19,8.077543182649508,745.5,699.2531054763336,11.05,33.21845093714738,99.0,99.0,34.425,34.135059261292255,163.9,249.172961620858,745.5,11.05
2026-04-24 16:00:00,5.382943679245283,0.0037039999999999296,0.0006906629786556293,0.0,0.0,0.0,35.14017866981132,0.21971100000000376,0.006272217869667605,7.0,0.0,0.0,58.53437301886795,-1.5416680000000014,-0.025026325507226655,19.319339622641508,0.21999999999999886,0.011518324607329782,66.68113207547172,1.2000000000000028,0.01796407185628747,5.825333333333334,5.838454639547055,38956.66666666666,35367.0954151219,1296.9333333333334,1390.809881186196,7.18,7.289724110368117,7752.0,5692.930370708859,1296.9333333333334,1390.809881186196,8.19,8.07756264647153,745.5,699.4600504781458,11.05,32.79833423471398,99.0,99.0,34.425,34.115358301777206,163.9,249.30508897949747,745.5,11.05
2026-04-24 18:00:00,5.454089273584904,0.7518510000000003,0.14107001799374447,0.0,0.0,0.0,35.3739047641509,0.19387499999999847,0.00549613633309686,7.0,0.0,0.0,58.15951434905661,10.747684,0.20858038534903667,18.40764150943396,-1.0,-0.05162622612287041,71.25849056603772,5.5,0.08148148148148149,5.825333333333334,5.838271009929446,38956.66666666666,35394.339625392946,1296.9333333333334,1390.1919211886238,7.18,7.288917338493291,7752.0,5706.886681049165,1296.9333333333334,1390.1919211886238,8.19,8.080524226287263,745.5,700.3883154384512,11.05,32.82062889108758,99.0,99.0,34.425,34.151751782000666,163.9,246.84553563329817,745.5,11.05
2026-04-24 20:00:00,6.0913111603773595,-0.4925930000000003,-0.07505649506175797,0.0,0.0,0.0,35.64996038679243,0.2585030000000046,0.007277602634050677,7.0,0.0,0.0,57.684417037735855,-4.159725000000002,-0.07391720615430568,17.435000000000002,-0.8399999999999999,-0.047032474804031346,75.58679245283018,1.0,0.013404825737265416,5.825333333333334,5.8339174630595565,38956.66666666666,35895.521660100625,1296.9333333333334,1379.9214369269114,7.18,7.266827460864413,7752.0,6035.412332214765,1296.9333333333334,1379.9214369269114,8.19,8.120463531767514,745.5,717.4173461416774,11.05,36.61443650173564,99.0,99.0,34.425,34.53577404222188,163.9,223.4420274125613,745.5,11.05
2026-04-24 22:00:00,6.6537246698113215,1.1074080000000004,0.19093241379310352,0.0,0.0,0.0,35.973113292452865,0.3231699999999975,0.009025911266664818,7.0,0.0,0.0,57.40930683018869,-3.064819,-0.05078056912324597,17.126320754716975,-1.0799999999999983,-0.06150341685649194,75.24716981132073,3.5,0.04723346828609987,5.825333333333334,5.835689155733123,38956.66666666666,35663.12966178167,1296.9333333333334,1384.961603410677,7.18,7.281017190219067,7752.0,5797.910709868909,1296.9333333333334,1384.961603410677,8.19,8.10442257999269,745.5,709.7961041548507,11.05,34.51265851719317,99.0,99.0,34.425,34.39240790432062,163.9,232.27987335609168,745.5,11.05
2026-04-25 00:00:00,7.228438603773584,-0.10000099999999978,-0.014921397846445996,0.0,0.0,0.0,36.313224849056596,0.3231700000000046,0.00893558237824753,7.0,0.0,0.0,57.66329288679244,1.8564799999999977,0.03148552548246084,15.737547169811325,-1.2700000000000014,-0.07715674362089922,79.84433962264151,4.299999999999997,0.05562742561448897,5.825333333333334,5.833284160599675,38956.66666666666,36042.30763530018,1296.9333333333334,1376.1914392376343,7.18,7.260862302820458,7752.0,6140.110500392605,1296.9333333333334,1376.1914392376343,8.19,8.132366262267036,745.5,723.1637781636554,11.05,36.98803581745528,99.0,99.0,34.425,34.60868996727234,163.9,216.21065115088123,790.65,45.645
2026-04-25 02:00:00,6.005820028301886,-1.0333329999999998,-0.15847766307740202,0.0,0.0,0.0,36.44177905660378,-0.4912300000000016,-0.013457343361035311,7.0,0.0,0.0,57.75309771698115,-0.8055540000000008,-0.015210425673039363,14.078867924528303,-0.7599999999999998,-0.05191256830601091,86.1745283018868,2.1000000000000085,0.024970273483947786,5.824,5.833358676061547,39460.0,36033.07772133923,1283.2,1376.3869517718838,7.21,7.261434528789413,7826.0,6128.751737559077,1283.2,1376.3869517718838,8.285,8.13173655062295,790.65,722.7650485992807,45.645,36.49340472424023,99.0,99.0,36.10666666666666,34.59570147680161,147.10000000000002,216.2996189610904,790.65,45.645
2026-04-25 04:00:00,5.609311952830192,-0.09259200000000067,-0.01729494519961243,0.0,0.0,0.0,35.20810832075472,-1.0985220000000027,-0.03068094840634734,7.0,0.0,0.0,57.82858308490566,1.1041639999999973,0.01876913659751642,13.427264150943397,-0.3600000000000012,-0.026726057906458885,87.36603773584905,0.7999999999999972,0.00915331807780317,5.824,5.83667357652146,39460.0,35599.191456903136,1283.2,1385.789213442445,7.21,7.282322771839752,7826.0,5774.16890813768,1283.2,1385.789213442445,8.285,8.102175306567093,790.65,709.0545661469173,45.645,33.507042456335334,99.0,99.0,36.10666666666666,34.34645020438027,147.10000000000002,233.42315124438585,790.65,45.645
2026-04-25 06:00:00,5.2542334433962266,0.17037000000000013,0.03250876164267613,0.0,0.0,0.0,34.15033756603774,-0.7752109999999988,-0.02243664595541633,7.0,0.0,0.0,58.31385096226417,0.07175800000000265,0.0011581221681219772,12.701037735849054,-0.5,-0.039032006245121,90.62924528301885,4.200000000000003,0.04703247480403139,5.824,5.836969553180068,39460.0,35585.65353016125,1283.2,1385.865963709509,7.21,7.282993744427971,7826.0,5788.129803395889,1283.2,1385.865963709509,8.285,8.102405553017332,790.65,709.2457214387882,45.645,33.472419208010066,99.0,99.0,36.10666666666666,34.347016234254305,147.10000000000002,233.51693738166736,790.65,45.645
2026-04-25 08:00:00,5.665410660377359,-0.4685189999999997,-0.0833883448645452,0.0,0.0,0.0,33.50289227358487,-0.051662999999997794,-0.0015331007681913475,7.0,0.0,0.0,58.2075278490566,-1.3310160000000053,-0.021492073548899284,13.297735849056599,3.460000000000001,0.291491154170177,90.8009433962264,-9.799999999999997,-0.10337552742616031,5.824,5.835701894268883,39460.0,35725.26063511085,1283.2,1383.066884822441,7.21,7.277856373442282,7826.0,5874.489886295632,1283.2,1383.066884822441,8.285,8.120885273288211,790.65,717.0870182860696,45.645,35.17839608730234,99.0,99.0,36.10666666666666,34.527646480533726,147.10000000000002,223.03515532788992,790.65,45.645
2026-04-25 10:00:00,4.916189849056603,-0.10370299999999943,-0.02034870031097084,0.008431113207547171,0.065278,0.0,34.05267650943394,0.5943189999999987,0.01760942211149447,7.0,0.0,0.0,57.91774480188679,-3.9398119999999963,-0.06623852346008086,17.870943396226423,5.300000000000001,0.3373647358370465,76.3735849056604,-20.199999999999996,-0.24249699879951978,5.824,5.837671694463552,39460.0,35551.928910549985,1283.2,1386.0967270279757,7.21,7.283501327709749,7826.0,5814.66569121552,1283.2,1386.0967270279757,8.285,8.108038554857556,790.65,711.6739507508652,45.645,33.89484721847759,99.0,99.0,36.10666666666666,34.40285252089125,147.10000000000002,230.6606773737722,790.65,45.645
2026-04-25 12:00:00,5.52306659433962,0.22407300000000063,0.042426159930110646,0.06932102830188679,-0.017592999999999998,-0.23676419131698648,34.57037817924527,0.4005810000000025,0.011650510341859885,7.0,0.0,0.0,22.368116952830192,11.386578,0.19429638519908687,22.844716981132084,2.610000000000003,0.1243449261553122,57.3622641509434,-7.700000000000003,-0.12419354838709681,5.824,5.836410522152933,39460.0,35680.19234991877,1283.2,1383.6336656270348,7.21,7.280620262282182,7826.0,5828.70281635589,1283.2,1383.6336656270348,8.285,8.121291157091946,790.65,717.115724365526,45.645,35.08702210724682,99.0,99.0,36.10666666666666,34.538393853870176,147.10000000000002,223.1701142315165,790.65,45.645
2026-04-25 14:00:00,5.223867273584901,0.305555,0.05830377803444208,0.004873905660377359,-0.042593,-1.0,35.04156921698116,0.40062700000000007,0.011496307426010781,7.0,0.0,0.0,66.49963070754715,-4.9884270000000015,-0.07240778548146992,26.389150943396213,-0.5300000000000011,-0.020973486347447612,50.079245283018864,-0.5,-0.009689922480620155,5.824,5.836582796347528,39460.0,35677.130995113104,1283.2,1383.532508757236,7.21,7.279667864063104,7826.0,5842.157833655706,1283.2,1383.532508757236,8.285,8.1217015875845,790.65,717.2989062216461,45.645,35.068968525016786,99.0,99.0,36.10666666666666,34.543230262750335,147.10000000000002,223.12611883182373,790.65,45.645
2026-04-25 16:00:00,5.823693650943398,0.14074100000000023,0.024619415474086602,0.0,0.0,0.0,35.453533169811315,0.2714120000000051,0.007682962555252966,7.0,0.0,0.0,66.32860895283018,-0.14814700000000158,-0.002395191012227113,25.073773584905666,1.110000000000003,0.045622688039457585,50.07358490566037,-2.6000000000000014,-0.05098039215686277,5.824,5.834177493137672,39460.0,35968.10227765205,1283.2,1377.4322579088905,7.21,7.27225115320429,7826.0,6005.316581694586,1283.2,1377.4322579088905,8.285,8.14004469665822,790.65,726.1973834878651,45.645,36.80002460828453,99.0,99.0,36.10666666666666,34.688664122144075,147.10000000000002,213.06995350943956,790.65,45.645
2026-04-25 18:00:00,5.288505952830189,-0.3314819999999994,-0.06161799231545653,0.0,0.0,0.0,35.710699216981084,0.1680330000000012,0.004718593822928182,7.0,0.0,0.0,65.70079663207547,-8.719909999999999,-0.12457014285714284,24.827075471698112,-1.0299999999999976,-0.04043973301923823,46.88490566037734,-2.1999999999999957,-0.044624746450304176,5.824,5.835240782575839,39460.0,35843.69600578348,1283.2,1380.001200749787,7.21,7.276028149685371,7826.0,5928.271312507152,1283.2,1380.001200749787,8.285,8.132054955369842,790.65,722.1828698924382,45.645,35.95897087835195,99.0,99.0,36.10666666666666,34.63113449193809,147.10000000000002,217.67922834294777,790.65,45.645
2026-04-25 20:00:00,5.093084283018867,0.03888900000000017,0.007603207545140963,0.0,0.0,0.0,35.937986500000015,0.24559399999999698,0.006859268037334125,7.0,0.0,0.0,64.99120660377363,6.7037090000000035,0.10592546780156581,22.222830188679254,-3.84,-0.1568627450980392,56.1377358490566,13.599999999999994,0.2851153039832284,5.824,5.836011941329862,39460.0,35772.184484921905,1283.2,1381.2979362261342,7.21,7.277889608633653,7826.0,5881.271895922922,1283.2,1381.2979362261342,8.285,8.123688957317006,790.65,718.352507699474,45.645,35.106830180380975,99.0,99.0,36.10666666666666,34.55925267634336,147.10000000000002,222.56947897645315,790.65,45.645
